,id,created_at,user-screen_name,user-name,text,user-location,user-id,lang,user-lang,geo,coordinates,place,is_extended,is_retweet
0,1299550893671460864,Sat Aug 29 03:34:12 +0000 2020,zmzahran,Mohammed Zahran,Can we get this cleaned before it becomes another source for a deadly disease 🙏 @MoH_SriLanka  #independancesquare… https://t.co/i36Aw7X4Yw,"colombo, srilanka",167706131,en,,,,"{'id': '07d9c9f9cac88000', 'url': 'https://api.twitter.com/1.1/geo/id/07d9c9f9cac88000.json', 'place_type': 'poi', 'name': 'Independence Square', 'full_name': 'Independence Square', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.867711, 6.903949], [79.867711, 6.903949], [79.867711, 6.903949], [79.867711, 6.903949]]]}, 'attributes': {}}",True,False
1,952047577989513216,Sat Jan 13 05:20:05 +0000 2018,dimantha,Dimantha,#Lionguard #Independancesquare #Srilanka #islandparadise🌴 @ Independence Square https://t.co/eTYzbhtW29,"-33.812777,151.170847",14269260,en,,"{'type': 'Point', 'coordinates': [6.9034952, 79.868071]}","{'type': 'Point', 'coordinates': [79.868071, 6.9034952]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
2,875361892193230848,Thu Jun 15 14:38:33 +0000 2017,AuVoidsky,Maheshya Weerasinghe,Life is like integration of tan x/x without limits... #walkingdate #workout #independancesquare… https://t.co/GA0yTmYEmj,"St Andrews, SC",553662869,en,,"{'type': 'Point', 'coordinates': [6.90458, 79.8673]}","{'type': 'Point', 'coordinates': [79.8673, 6.90458]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
3,801605729002078208,Thu Nov 24 01:57:53 +0000 2016,SavaarySriLanka,Savaary Sri Lanka,#independancesquare featured on https://t.co/YQrjMIvhHG @ Independence Memorial Hall https://t.co/9ehVepNyjC,Colombo,1943550776,en,,"{'type': 'Point', 'coordinates': [6.90458, 79.8673]}","{'type': 'Point', 'coordinates': [79.8673, 6.90458]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
4,790868115244670980,Tue Oct 25 10:50:26 +0000 2016,Nivod,Nivod Menusha,#independancesquare @ Independence Square https://t.co/xI97yDQouk,"Sydney, New South Wales",155239863,en,,"{'type': 'Point', 'coordinates': [6.90409896, 79.86706464]}","{'type': 'Point', 'coordinates': [79.86706464, 6.90409896]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
5,770573748168630272,Tue Aug 30 10:47:52 +0000 2016,vishwamenonn,Vishwa Menon,#independancesquare #colombo #srilanka #independancesquare #instapic… https://t.co/nIzccfYclI,Bangalore,221071524,und,,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
6,679332753893163010,Tue Dec 22 16:08:44 +0000 2015,jeewanthihe,Jeewanthi,#Christmas #FoodFestival #Arcade #IndependanceSquare #Cmb #lk #Food #Foddie #Foodporn #ChamiJee… https://t.co/hcduHfen6q,Sri Lanka,423939894,und,,"{'type': 'Point', 'coordinates': [6.90290699, 79.86877013]}","{'type': 'Point', 'coordinates': [79.86877013, 6.90290699]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
