,id,created_at,user-screen_name,user-name,text,user-location,user-id,lang,user-lang,geo,coordinates,place,is_extended,is_retweet
0,1119666983719534592,Sat Apr 20 18:19:45 +0000 2019,IamNJB,Najeeb,"Look Within. 

#lka #colombo #marinomall #fountain @ Marino Mall https://t.co/RYm04GcHQi",Sri Lanka,303065880,en,,"{'type': 'Point', 'coordinates': [6.90009126, 79.85225224]}","{'type': 'Point', 'coordinates': [79.85225224, 6.90009126]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
1,1113736057919496192,Thu Apr 04 09:32:23 +0000 2019,LakshikaNadish1,Lakshika Nadishani,#pinacolada #cocktail #marinomall this drink 🍹 was superb! @ Marino Mall https://t.co/RBJUppBTqV,"Tokyo-to, Japan",1033537754800447488,en,,"{'type': 'Point', 'coordinates': [6.86529858, 79.86387393]}","{'type': 'Point', 'coordinates': [79.86387393, 6.86529858]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
2,1102433912771526657,Mon Mar 04 05:01:41 +0000 2019,ShabbirSFN,Shabbir Sajjadhusain,"Colombo under construction @sakinazaae
#construction #colombo #2019 #marinomall #marinomallcolombo #sky #cityscape… https://t.co/Bdq6XxLlE1","Colombo, Sri Lanka",33143798,es,,"{'type': 'Point', 'coordinates': [6.9179, 79.863]}","{'type': 'Point', 'coordinates': [79.863, 6.9179]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",True,False
3,1075930217384861696,Fri Dec 21 01:45:28 +0000 2018,safrasahamed,Safras Ahamed ヅ,#marinomall #marinobeach @ Marino Beach Colombo https://t.co/eCM79xXYew,Sri Lanka,14405547,tl,,"{'type': 'Point', 'coordinates': [6.90028898, 79.85259337]}","{'type': 'Point', 'coordinates': [79.85259337, 6.90028898]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
4,1074371638869651456,Sun Dec 16 18:32:14 +0000 2018,HASPhotoDesigns,Hasitha Tudugalle,Sri Lanka 🇱🇰 #colombo #marinomall #sl #srilankatravel #srilanka #visitsrilanka #ilovesrilanka #homesweethome… https://t.co/7daU1FBEte,Sydney,1595832272,in,,"{'type': 'Point', 'coordinates': [6.86529858, 79.86387393]}","{'type': 'Point', 'coordinates': [79.86387393, 6.86529858]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",True,False
5,1035881960583974918,Sat Sep 01 13:27:59 +0000 2018,shenukalles,Shenuk Alles,#ShotOnOnePlus6 #igerslk #MarinoMall @ Marino Mall https://t.co/gSVJd2fUG8,Sri Lanka,106309967,tl,,"{'type': 'Point', 'coordinates': [6.89994246, 79.85142463]}","{'type': 'Point', 'coordinates': [79.85142463, 6.89994246]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
