,id,created_at,user-screen_name,user-name,text,user-location,user-id,lang,user-lang,geo,coordinates,place,is_extended,is_retweet
21,692428265420488704,Wed Jan 27 19:25:37 +0000 2016,SuryaAdavi,Surya Adavi,Zen. @ Gangaramaya Temple https://t.co/VOTiPCG2Tv,New York/Hyderabad,37226619,es,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
22,688703252897116160,Sun Jan 17 12:43:45 +0000 2016,UD_Jay,That Showoff Guy,"I'm at Gangaramaya in Colombo, Western Province https://t.co/RDfPfsu5EO",Athurugiriya,193359259,tl,,"{'type': 'Point', 'coordinates': [6.91683062, 79.85465169]}","{'type': 'Point', 'coordinates': [79.85465169, 6.91683062]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
23,687215346659540992,Wed Jan 13 10:11:21 +0000 2016,yun_wan_,Yun Wan,Foreigners are charged everywhere (摊手) @ Gangaramaya Temple https://t.co/YDcdkCItJN,,505284622,en,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
24,686463549246443520,Mon Jan 11 08:23:58 +0000 2016,Ajod07,Jonathan Ájod,Just posted a photo @ Gangaramaya Temple https://t.co/SomwRkDjNw,,32319297,en,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
25,685755378425065472,Sat Jan 09 09:29:57 +0000 2016,chirjathya,☞ Chirasthi \ (•◡•) /,"I'm at Gangaramaya in Colombo, Western Province w/ @maduonline https://t.co/bGlUhCTepi","Matara, Sri Lanka",1030387850,in,,"{'type': 'Point', 'coordinates': [6.91683062, 79.85465169]}","{'type': 'Point', 'coordinates': [79.85465169, 6.91683062]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
26,685076421740523520,Thu Jan 07 12:32:01 +0000 2016,nera_10123,neranjan de costa,"I'm at Gangaramaya in Colombo, Western Province https://t.co/ADboO2qkey",sri lanka,2350403174,tl,,"{'type': 'Point', 'coordinates': [6.91683062, 79.85465169]}","{'type': 'Point', 'coordinates': [79.85465169, 6.91683062]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
27,684676306475290624,Wed Jan 06 10:02:06 +0000 2016,Osanda93,Osanda V,"I'm at Gangaramaya in Colombo, Western Province https://t.co/N0rvquHkNA","Matara,Sri Lanka",164954690,tl,,"{'type': 'Point', 'coordinates': [6.91683062, 79.85465169]}","{'type': 'Point', 'coordinates': [79.85465169, 6.91683062]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
28,683969118681305088,Mon Jan 04 11:12:00 +0000 2016,Chooti_Putha,රූපසිංහ Jr®,Just posted a photo @ Gangaramaya Temple https://t.co/AYmcp5mY7F,Sri Lanka,434233784,en,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
29,683892770470277121,Mon Jan 04 06:08:37 +0000 2016,furcoisorin,sorin furcoi,The coolest happy Buddhist monk statue at the #Gangaramaya temple. More from Sri Lanka coming… https://t.co/U6mcLMXZIQ,Doha,324473483,en,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
30,683878021707755520,Mon Jan 04 05:10:00 +0000 2016,dyogendrarao_,D Yogendra Rao,"More Buddha statues, actually this place had like thousands of them. #gangaramaya #colombo… https://t.co/h4omhbi4Yn","Mumbai, India",617371139,en,,"{'type': 'Point', 'coordinates': [6.91694107, 79.85485845]}","{'type': 'Point', 'coordinates': [79.85485845, 6.91694107]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}",False,False
